DHT11	ECG	AirFlow	Snore	SpO2	PulseRate
4.60	-2.88	4.26	3.36	-4.57	-0.26
4.60	-2.88	4.26	3.36	-4.57	-0.26
4.60	-2.88	4.26	3.36	-4.57	-0.26
4.60	-2.88	4.26	3.36	-4.57	-0.26
4.60	-2.88	4.26	3.36	-4.57	-0.26
4.60	-2.88	4.26	3.36	-4.57	-0.26
4.60	-2.88	4.26	3.36	-4.57	-0.26
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
-3.93	1.77	-2.90	4.52	-2.57	3.19
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
3.85	4.81	1.52	-4.33	-3.10	-3.44
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
4.19	0.94	1.44	-1.37	-0.39	4.70
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
3.02	3.24	3.23	1.24	-0.28	-1.64
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-2.27	-3.68	-3.63	-0.55	4.48	4.33
-1.18	3.16	0.48	-1.74	-4.83	1.11
-1.18	3.16	0.48	-1.74	-4.83	1.11
